ros_time,wall_elapsed,x,y,z,qx,qy,qz,qw,vx,vy,vz,wz
1.254,70.39566116700007,0.03504391328228505,2.3259661462150514,0.3332731570242143,-0.1510586578090172,-0.31163969109655365,0.6120166080198595,0.7109835837359738,0.020212568889547602,0.23526419849435554,-0.75266716451167,-0.3292369735016674
1.274,70.41578542500065,0.034897305948840364,2.3306588519262887,0.31973030637011257,-0.1436817223388886,-0.268269727804303,0.6206686793800995,0.722604529632979,-0.044473000612469525,0.23076950381311245,-0.6009122971222962,-0.7671900779388958
1.294,70.43581495500257,0.03352087923690482,2.3357816703898338,0.3088774481345722,-0.14026238834833718,-0.20383824005685394,0.6300128903813187,0.7361115352028667,-0.08230207444064398,0.2942421345901234,-0.5170790142299048,-1.1365446324640738
1.314,70.45584725699882,0.0313375966130488,2.3427499606309268,0.2998125516879156,-0.13959161710344334,-0.14295668148496812,0.6343788598155716,0.746753660769297,-0.15882190270001817,0.3932943752416617,-0.36026856213029784,-0.9111710229416146
1.334,71.00207454200427,0.0266034894078385,2.3514200320889604,0.29679907029992597,-0.14130867279891357,-0.11943694780503387,0.6349523448354717,0.7500681264250357,-0.2649167088073635,0.4399533123664554,0.050098699561634444,-0.17379178553685543
1.354,71.34641909899801,0.021840117760232383,2.3591471654011955,0.30261954615287767,-0.12551581667147446,-0.11628061328556696,0.6347158193512605,0.7535651447648594,-0.2034750191859326,0.31092828733691263,0.4349132062372323,-0.07823709978369657
1.374,71.36666106000484,0.01843501971931602,2.3635218489042575,0.3139528550017371,-0.11755172676550926,-0.12137234854444377,0.6327337106974734,0.7557105238715809,-0.1541924263726067,0.1682657721561227,0.5769252240450937,0.07017221950050194
1.3940000000000001,71.38663731599809,0.015565571208554264,2.3663318803427793,0.32384589642692074,-0.10417631230064149,-0.1213443682335408,0.6346228791555829,0.7560930111472531,-0.14294723372852147,0.13534796490931406,0.40161126543490194,0.42195871508280747
1.416,71.40855496600125,0.012575097598809797,2.36961029905805,0.3301506039070148,-0.09063992259672812,-0.12471676365938264,0.636332464495615,0.755851260449386,-0.13117590756361414,0.17500627614094097,0.1877750044957025,0.19333893951904568
1.436,71.89831485000468,0.009725555404541463,2.373314461246546,0.3325417912218928,-0.08668493117985178,-0.13672834117433105,0.6348211523103446,0.7555085624964326,-0.14399520902789364,0.19267621436267776,0.047995141531594426,0.010798651700513398
1.456,72.20740705500066,0.006475380747256834,2.3764872049564714,0.3321191645075066,-0.08989960705345143,-0.14906455711730782,0.6329409922162844,0.7543762448773964,-0.1738798190614227,0.15064406209404546,-0.10857738189532683,-0.026858939111768364
1.476,72.22736232799798,0.0028609941578934322,2.37932822677023,0.3282496573563279,-0.09298113351657739,-0.1593209109394879,0.6307344273026324,0.7537542294160642,-0.18817784598624196,0.1119505311676887,-0.24354249393609698,-0.11006913422726304
1.496,72.24759203500435,-0.0007837810779264213,2.382294776618355,0.3211881881043116,-0.09945926446615758,-0.1752711005620222,0.6265220291437449,0.7528997562871387,-0.17620368408530318,0.17348116715399722,-0.3864935529297472,-0.5302824712900276
1.516,72.71901629499916,-0.003476171635465437,2.3857806712369944,0.31458032276400744,-0.10547618106587678,-0.1825556743500786,0.6232191854885016,0.7530909957165836,-0.08291518161259598,0.20975539184268735,-0.3312579125687334,-0.17923931451096933
1.536,73.03045620000194,-0.0043109599881894205,2.391577189456484,0.308222787495773,-0.1005717205781071,-0.18902262908961157,0.6198539186448878,0.754941649568089,-0.006527857690112137,0.34265728052661737,-0.3148784943587099,-0.07005321648333504
1.556,73.04997240700322,-0.003872638354306618,2.398955589333038,0.3029564518969856,-0.09065200373133502,-0.18543038495927575,0.620171779276451,0.7568254427161059,0.04551969083045564,0.3826619231755803,-0.24211838105548766,0.2663195018310415
1.576,73.07022543800122,-0.0023991757446930463,2.4064478957833333,0.29975474514923495,-0.08326720212054581,-0.1668666752584771,0.62447227942126,0.7584566289337932,0.09743925965540434,0.3762499132165268,-0.11256542827380948,0.2400851636368175
1.596,73.09015185200406,9.665223904535818e-05,2.4142008504879504,0.299013137985335,-0.0792875690523587,-0.13697886414639454,0.6304586389738853,0.7599159010799333,0.14166237361162282,0.39623599139515536,0.04591316072212435,0.06191411067899049
1.616,73.11013021899998,0.0031093743783495997,2.422904144301362,0.3014845426716135,-0.07830058200571854,-0.11376368452140842,0.6346054045951102,0.7603964909179657,0.15735770907136262,0.45705639401963616,0.20805515763751403,0.03372024479094862
1.6360000000000001,73.61461095300183,0.006389360944051387,2.433071480704289,0.3064376782239359,-0.07247174689865206,-0.09997568653932014,0.6370449704741801,0.7608721401102817,0.1745215689644295,0.538033613568057,0.28682161016877794,0.11604166227944618
1.6560000000000001,73.93309346299793,0.010312499287337658,2.444883551806964,0.31194182277489013,-0.06086523865806338,-0.08957431132125906,0.6390738117726594,0.7614831111592578,0.21301704140552083,0.6165428268503669,0.2810901353255939,0.14299553298736314
1.6760000000000002,73.95292642400454,0.015155274716329409,2.4578609398731,0.31698584521015394,-0.04989454205880026,-0.08041451699422371,0.6407646751765862,0.7618823210806065,0.2595217209653196,0.6661195465970384,0.23434397708109153,0.12507778314468918
1.698,73.97506138699828,0.021248392159323993,2.472833065891025,0.32106086813687656,-0.04041849526182985,-0.06980056037273047,0.642153125297539,0.7623211860384215,0.28655438164934643,0.6889668203776536,0.14411467886077223,0.059912459480198875
1.718,73.99520264600142,0.027081271393936703,2.4868364881360034,0.32269185090499963,-0.03436519545903438,-0.06198156406568668,0.6426866441993446,0.7628441494989778,0.2901876748466973,0.7041320827351503,0.04289809662124858,-0.006546416697259586
1.738,74.48153740400448,0.0328081402212426,2.501159632459289,0.3224269022046646,-0.027886934341627655,-0.055372508027788606,0.6429478050771419,0.7633965707246947,0.2804359271021387,0.7237230288287135,-0.0488973969716891,0.03200896257294334
